found_date,auto_tier_guess,auto_score,myth_flag,source_api,title,authors,year,pub_date,type,venue,open_access,preprint,doi,url,query,status
2026-08-31,C?,-1,,arXiv,Scalable dynamic community detection on temporal graphs using graph neural networks,"Peijie Zhong, Raul Mondragon, Richard G. Clegg",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28342v1,human-AI collaboration workplace,NEW — to review
2026-08-31,C?,-1,,arXiv,Abstract4D: A Large-Scale Dataset and Framework for Understanding the Visual Language of Abstract Art,"Haowei Zhang, Yuanpei Zhao, Ji-Zhe Zhou, Mao Li",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28339v1,human-AI collaboration workplace,NEW — to review
2026-08-31,C?,-1,,arXiv,Finding Where the Buck Stops: An Automated Failure Attribution-Based Reflection Framework for Multi-Agent Collaboration,"Xiaoqing Wang, Keman Huang, Bin Liang, Hongyu Li, Xiaoyong Du, Wuqiong Pan",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28264v1,human-AI collaboration workplace,NEW — to review
2026-08-31,C?,-1,,arXiv,QGPINNs: A Physics-Informed Neural Network Framework for Nonlocal Differential Equations on Quantum Graphs,"Vaibhav Mehandiratta, Saket Ramchandra",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28589v1,generative AI worker productivity,NEW — to review
2026-08-31,C?,-1,,arXiv,Adaptive workforce exploration in complex productivity landscapes,"Mateus F. B. Granha, Igor V. G. de Oliveira, André L. M. Vilela, Chao Wang, Paulo R. A. Campos",2026,2026-08-27,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.27656v1,technostress employees,NEW — to review
2026-08-31,C?,-1,,arXiv,Multiscale Community-Based Fingerprinting of Signed Functional Networks,"Sema Athamnah, Selin Aviyente",2026,2026-08-25,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.27483v1,workplace burnout neuroscience,NEW — to review
2026-08-31,C?,-2,,arXiv,Hierarchical organization governs nonlinear mechanical reversibility in $ι$-carrageenan gels,"Thomas Gibaud, Loïc Hilliou",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28527v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-31,C?,-2,,arXiv,From Small Talk to Rapport: Exploring Robot Self-Disclosure in Collaborative Tasks,"Kaitlynn Taylor Pineda, Anvii Mishra, Brian Chien, Angela Guo, Toluwani Williams, Ziang Xiao",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28154v1,psychological safety teams,NEW — to review
2026-08-31,C?,-2,,arXiv,Prove2Me: An Open Collaborative Platform for Scaling Math Formalization,"Shuze Chen, Kunal Marwaha, Xiaoyang Lu, Henry Yuen, Tianyi Peng",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28433v1,human-AI collaboration workplace,NEW — to review
2026-08-31,C?,-2,,arXiv,AI as Teammate: Rethinking Task Distribution in Medical Training,"Fendi Tsim, Alina Gutoreva, Anthony Weiss, Nicole Dubosh",2026,2026-08-28,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.28373v1,human-AI collaboration workplace,NEW — to review
